"Date","구장","원정팀","원정팀점수","홈팀점수","홈팀","원정팀결과","홈팀결과","비고"
"2017-05-20 17:00","수원","넥센",11,3,"KT","승","패","정규시즌"
"2017-05-21 14:00","잠실","롯데",3,4,"LG","패","승","정규시즌"
"2017-05-21 14:00","대전","삼성",8,7,"한화","승","패","정규시즌"
"2017-05-21 14:00","광주","두산",7,3,"기아","승","패","정규시즌"
"2017-05-21 14:00","마산","SK",9,4,"NC","승","패","정규시즌"
"2017-05-21 14:00","수원","넥센",4,13,"KT","패","승","정규시즌"
"2017-05-23 18:30","고척","NC",15,4,"넥센","승","패","정규시즌"
"2017-05-23 18:30","대전","기아",13,8,"한화","승","패","정규시즌"
"2017-05-23 18:30","대구","KT",12,3,"삼성","승","패","정규시즌"
"2017-05-23 18:30","사직","SK",6,7,"롯데","패","승","정규시즌"
"2017-05-24 18:30","고척","NC",5,4,"넥센","승","패","정규시즌"
"2017-05-24 18:30","잠실","두산",2,1,"LG","승","패","정규시즌"
"2017-05-24 18:30","대전","기아",9,3,"한화","승","패","정규시즌"
"2017-05-24 18:30","대구","KT",9,8,"삼성","승","패","정규시즌"
"2017-05-24 18:30","사직","SK",5,7,"롯데","패","승","정규시즌"
"2017-05-25 18:30","고척","NC",13,3,"넥센","승","패","정규시즌"
"2017-05-25 18:30","잠실","두산",9,7,"LG","승","패","정규시즌"
"2017-05-25 18:30","대전","기아",6,4,"한화","승","패","정규시즌"
"2017-05-25 18:30","대구","KT",4,6,"삼성","패","승","정규시즌"
"2017-05-25 18:30","사직","SK",6,17,"롯데","패","승","정규시즌"
"2017-05-26 18:30","고척","삼성",3,18,"넥센","패","승","정규시즌"
"2017-05-26 18:30","잠실","KT",5,3,"두산","승","패","정규시즌"
"2017-05-26 18:30","문학","LG",1,6,"SK","패","승","정규시즌"
"2017-05-26 18:30","광주","롯데",8,2,"기아","승","패","정규시즌"
"2017-05-26 18:30","마산","한화",3,5,"NC","패","승","정규시즌"
"2017-05-27 17:00","고척","삼성",4,7,"넥센","패","승","정규시즌"
"2017-05-27 17:00","잠실","KT",4,10,"두산","패","승","정규시즌"
"2017-05-27 17:00","문학","LG",3,4,"SK","패","승","정규시즌"
"2017-05-27 17:00","광주","롯데",7,15,"기아","패","승","정규시즌"
"2017-05-27 17:00","마산","한화",6,1,"NC","승","패","정규시즌"
"2017-05-28 14:00","고척","삼성",3,2,"넥센","승","패","정규시즌"
"2017-05-28 14:00","잠실","KT",5,9,"두산","패","승","정규시즌"
"2017-05-28 14:00","문학","LG",2,5,"SK","패","승","정규시즌"
"2017-05-28 14:00","광주","롯데",4,8,"기아","패","승","정규시즌"
"2017-05-28 14:00","마산","한화",8,1,"NC","승","패","정규시즌"
"2017-05-30 18:30","잠실","넥센",3,1,"LG","승","패","정규시즌"
"2017-05-30 18:30","대전","두산",2,5,"한화","패","승","정규시즌"
"2017-05-30 18:30","대구","롯데",1,0,"삼성","승","패","정규시즌"
"2017-05-30 18:30","마산","기아",9,7,"NC","승","패","정규시즌"
"2017-05-30 18:30","수원","SK",8,3,"KT","승","패","정규시즌"
"2017-05-31 18:30","잠실","넥센",2,5,"LG","패","승","정규시즌"
"2017-05-31 18:30","대전","두산",1,3,"한화","패","승","정규시즌"
"2017-05-31 18:30","대구","롯데",4,11,"삼성","패","승","정규시즌"
"2017-05-31 18:30","마산","기아",10,2,"NC","승","패","정규시즌"
"2017-05-31 18:30","수원","SK",8,2,"KT","승","패","정규시즌"
"2017-06-01 18:30","잠실","넥센",1,6,"LG","패","승","정규시즌"
"2017-06-01 18:30","대전","두산",8,6,"한화","승","패","정규시즌"
"2017-06-01 18:30","대구","롯데",2,13,"삼성","패","승","정규시즌"
"2017-06-01 18:30","마산","기아",7,8,"NC","패","승","정규시즌"
"2017-06-01 18:30","수원","SK",10,4,"KT","승","패","정규시즌"
"2017-06-02 18:30","고척","두산",15,4,"넥센","승","패","정규시즌"
"2017-06-02 18:30","잠실","NC",4,1,"LG","승","패","정규시즌"
"2017-06-02 18:30","대전","SK",4,5,"한화","패","승","정규시즌"
"2017-06-02 18:30","대구","기아",1,5,"삼성","패","승","정규시즌"
"2017-06-02 18:30","사직","KT",11,8,"롯데","승","패","정규시즌"
"2017-06-03 17:00","고척","두산",5,8,"넥센","패","승","정규시즌"
"2017-06-03 17:00","잠실","NC",4,3,"LG","승","패","정규시즌"
"2017-06-03 17:00","대전","SK",5,2,"한화","승","패","정규시즌"
"2017-06-03 17:00","대구","기아",5,6,"삼성","패","승","정규시즌"
"2017-06-03 17:00","사직","KT",10,1,"롯데","승","패","정규시즌"
"2017-06-04 17:00","고척","두산",6,1,"넥센","승","패","정규시즌"
"2017-06-04 17:00","잠실","NC",6,5,"LG","승","패","정규시즌"
"2017-06-04 17:00","대전","SK",7,4,"한화","승","패","정규시즌"
"2017-06-04 17:00","대구","기아",13,3,"삼성","승","패","정규시즌"
"2017-06-04 17:00","사직","KT",8,14,"롯데","패","승","정규시즌"
"2017-06-06 14:00","잠실","삼성",12,10,"두산","승","패","정규시즌"
"2017-06-06 14:00","문학","넥센",5,6,"SK","패","승","정규시즌"
"2017-06-06 17:00","마산","롯데",5,4,"NC","승","패","정규시즌"
"2017-06-07 18:30","잠실","삼성",7,9,"두산","패","승","정규시즌"
"2017-06-07 18:30","문학","넥센",6,2,"SK","승","패","정규시즌"
"2017-06-07 18:30","광주","한화",0,7,"기아","패","승","정규시즌"
"2017-06-07 18:30","마산","롯데",4,12,"NC","패","승","정규시즌"
"2017-06-07 18:30","수원","LG",11,7,"KT","승","패","정규시즌"
"2017-06-08 18:30","잠실","삼성",3,4,"두산","패","승","정규시즌"
"2017-06-08 18:30","문학","넥센",6,2,"SK","승","패","정규시즌"
"2017-06-08 18:30","광주","한화",4,8,"기아","패","승","정규시즌"
"2017-06-08 18:30","마산","롯데",0,16,"NC","패","승","정규시즌"
"2017-06-08 18:30","수원","LG",5,4,"KT","승","패","정규시즌"
"2017-06-09 18:30","잠실","SK",1,3,"LG","패","승","정규시즌"
"2017-06-09 18:30","대전","삼성",8,5,"한화","승","패","정규시즌"
"2017-06-09 18:30","광주","넥센",7,5,"기아","승","패","정규시즌"
"2017-06-09 18:30","마산","KT",5,6,"NC","패","승","정규시즌"
"2017-06-09 18:30","울산","두산",4,0,"롯데","승","패","정규시즌"
"2017-06-10 17:00","잠실","SK",4,3,"LG","승","패","정규시즌"
"2017-06-10 17:00","대전","삼성",2,10,"한화","패","승","정규시즌"
"2017-06-10 17:00","광주","넥센",8,4,"기아","승","패","정규시즌"
"2017-06-10 17:00","마산","KT",1,4,"NC","패","승","정규시즌"
"2017-06-10 17:00","울산","두산",6,7,"롯데","패","승","정규시즌"
"2017-06-11 17:00","잠실","SK",1,19,"LG","패","승","정규시즌"
"2017-06-11 17:00","대전","삼성",7,4,"한화","승","패","정규시즌"
"2017-06-11 17:00","광주","넥센",2,6,"기아","패","승","정규시즌"
"2017-06-11 17:00","마산","KT",0,5,"NC","패","승","정규시즌"
"2017-06-11 17:00","울산","두산",4,7,"롯데","패","승","정규시즌"
"2017-06-13 18:30","고척","NC",14,5,"넥센","승","패","정규시즌"
"2017-06-13 18:30","잠실","LG",4,7,"두산","패","승","정규시즌"
"2017-06-13 18:30","문학","한화",11,8,"SK","승","패","정규시즌"
"2017-06-13 18:30","사직","기아",10,7,"롯데","승","패","정규시즌"
"2017-06-13 18:30","포항","KT",0,4,"삼성","패","승","정규시즌"
